t 	 vel_treadmill 	 CPG_LF 	 CPG_LH 	 CPG_RF 	 CPG_RH 	 Cycle_LF 	 Cycle_LH 	 Cycle_RF 	 Cycle_RH 	 RG-F_fV_LF 	 RG-E_fV_LF 	 RG-F_fV_LH 	 RG-E_fV_LH 	 RG-F_fV_RF 	 RG-E_fV_RF 	 RG-F_fV_RH 	 RG-E_fV_RH 	 RG-F_V_LF 	 RG-E_V_LF 	 RG-F_V_LH 	 RG-E_V_LH 	 RG-F_V_RF 	 RG-E_V_RF 	 RG-F_V_RH 	 RG-E_V_RH 	 PF-Sw_LF 	 PF-St_LF 	 PF-Lo_LF 	 PF-Td_LF 	 PF-Sw_LH 	 PF-St_LH 	 PF-Lo_LH 	 PF-Td_LH 	 PF-Sw_RF 	 PF-St_RF 	 PF-Lo_RF 	 PF-Td_RF 	 PF-Sw_RH 	 PF-St_RH 	 PF-Lo_RH 	 PF-Td_RH 	 Mn-1_LF 	 Mn-2_LF 	 Mn-3_LF 	 Mn-4_LF 	 Mn-5_LF 	 Mn-6_LF 	 Mn-1_LH 	 Mn-2_LH 	 Mn-3_LH 	 Mn-4_LH 	 Mn-5_LH 	 Mn-6_LH 	 Mn-1_RF 	 Mn-2_RF 	 Mn-3_RF 	 Mn-4_RF 	 Mn-5_RF 	 Mn-6_RF 	 Mn-1_RH 	 Mn-2_RH 	 Mn-3_RH 	 Mn-4_RH 	 Mn-5_RH 	 Mn-6_RH 	 Mn-1_LF_ONOFF 	 Mn-2_LF_ONOFF 	 Mn-3_LF_ONOFF 	 Mn-4_LF_ONOFF 	 Mn-5_LF_ONOFF 	 Mn-6_LF_ONOFF 	 Mn-1_LH_ONOFF 	 Mn-2_LH_ONOFF 	 Mn-3_LH_ONOFF 	 Mn-4_LH_ONOFF 	 Mn-5_LH_ONOFF 	 Mn-6_LH_ONOFF 	 Mn-1_RF_ONOFF 	 Mn-2_RF_ONOFF 	 Mn-3_RF_ONOFF 	 Mn-4_RF_ONOFF 	 Mn-5_RF_ONOFF 	 Mn-6_RF_ONOFF 	 Mn-1_RH_ONOFF 	 Mn-2_RH_ONOFF 	 Mn-3_RH_ONOFF 	 Mn-4_RH_ONOFF 	 Mn-5_RH_ONOFF 	 Mn-6_RH_ONOFF 	 touch_LF 	 touch_LH 	 touch_RF 	 touch_RH 	 feed_prs_LF 	 feed_prs_LH 	 feed_prs_RF 	 feed_prs_RH 	 RG-F_period_LF 	 RG-E_period_LF 	 RG-F_period_LH 	 RG-E_period_LH 	 RG-F_period_RF 	 RG-E_period_RF 	 RG-F_period_RH 	 RG-E_period_RH 	 duty_ratio_LF 	 duty_ratio_LH 	 duty_ratio_RF 	 duty_ratio_RH 	 In_Feed_LF 	 In_Feed_LH 	 In_Feed_RF 	 In_Feed_RH 	 muscle_io 	 
0.202360 	 1.124640 	 -0.197582 	 -0.197582 	 -0.197582 	 -0.197582 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.197582 	 0.000000 	 0.197582 	 0.000000 	 0.197582 	 0.000000 	 0.197582 	 0.000000 	 -41.211792 	 -57.670391 	 -41.211792 	 -57.670391 	 -41.211792 	 -57.670391 	 -41.211792 	 -57.670391 	 0.111623 	 0.000000 	 0.000000 	 0.000000 	 0.111617 	 0.000000 	 0.000000 	 0.000000 	 0.111617 	 0.000000 	 0.000000 	 0.000000 	 0.111623 	 0.000000 	 0.000000 	 0.000000 	 0.080529 	 0.000000 	 0.080665 	 0.000000 	 0.080665 	 0.000000 	 0.080980 	 0.000000 	 0.081180 	 0.000000 	 0.081180 	 0.000000 	 0.080980 	 0.000000 	 0.081180 	 0.000000 	 0.081180 	 0.000000 	 0.080529 	 0.000000 	 0.080665 	 0.000000 	 0.080665 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
0.212368 	 1.126442 	 -0.195817 	 -0.195817 	 -0.195817 	 -0.195817 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.195817 	 0.000000 	 0.195817 	 0.000000 	 0.195817 	 0.000000 	 0.195817 	 0.000000 	 -41.301167 	 -57.484791 	 -41.301167 	 -57.484791 	 -41.301167 	 -57.484791 	 -41.301167 	 -57.484791 	 0.110335 	 0.000000 	 0.000000 	 0.000000 	 0.110375 	 0.000000 	 0.000000 	 0.000000 	 0.110375 	 0.000000 	 0.000000 	 0.000000 	 0.110335 	 0.000000 	 0.000000 	 0.000000 	 0.078474 	 0.000000 	 0.078701 	 0.000000 	 0.078701 	 0.000000 	 0.078567 	 0.000000 	 0.078379 	 0.000000 	 0.078379 	 0.000000 	 0.078567 	 0.000000 	 0.078379 	 0.000000 	 0.078379 	 0.000000 	 0.078474 	 0.000000 	 0.078701 	 0.000000 	 0.078701 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
0.224363 	 1.132674 	 -0.193639 	 -0.193639 	 -0.193639 	 -0.193639 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.193639 	 0.000000 	 0.193639 	 0.000000 	 0.193639 	 0.000000 	 0.193639 	 0.000000 	 -41.412273 	 -57.268692 	 -41.412273 	 -57.268692 	 -41.412273 	 -57.268692 	 -41.412273 	 -57.268692 	 0.109110 	 0.000000 	 0.000000 	 0.000000 	 0.109163 	 0.000000 	 0.000000 	 0.000000 	 0.109163 	 0.000000 	 0.000000 	 0.000000 	 0.109110 	 0.000000 	 0.000000 	 0.000000 	 0.077228 	 0.000000 	 0.077475 	 0.000000 	 0.077475 	 0.000000 	 0.077234 	 0.000000 	 0.077457 	 0.000000 	 0.077457 	 0.000000 	 0.077234 	 0.000000 	 0.077457 	 0.000000 	 0.077457 	 0.000000 	 0.077228 	 0.000000 	 0.077475 	 0.000000 	 0.077475 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5326100 	 
0.234371 	 1.123395 	 -0.191294 	 -0.191294 	 -0.191294 	 -0.191294 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.191294 	 0.000000 	 0.191294 	 0.000000 	 0.191294 	 0.000000 	 0.191294 	 0.000000 	 -41.532990 	 -57.067265 	 -41.532990 	 -57.067265 	 -41.532990 	 -57.067265 	 -41.532990 	 -57.067265 	 0.108463 	 0.000000 	 0.000000 	 0.000000 	 0.108518 	 0.000000 	 0.000000 	 0.000000 	 0.108518 	 0.000000 	 0.000000 	 0.000000 	 0.108463 	 0.000000 	 0.000000 	 0.000000 	 0.075227 	 0.000000 	 0.075207 	 0.000000 	 0.075207 	 0.000000 	 0.075219 	 0.000000 	 0.075239 	 0.000000 	 0.075239 	 0.000000 	 0.075219 	 0.000000 	 0.075239 	 0.000000 	 0.075239 	 0.000000 	 0.075227 	 0.000000 	 0.075207 	 0.000000 	 0.075207 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 266305 	 
0.246367 	 1.112209 	 -0.189782 	 -0.189782 	 -0.189782 	 -0.189782 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.189782 	 0.000000 	 0.189782 	 0.000000 	 0.189782 	 0.000000 	 0.189782 	 0.000000 	 -41.611393 	 -56.851467 	 -41.611393 	 -56.851467 	 -41.611393 	 -56.851467 	 -41.611393 	 -56.851467 	 0.107516 	 0.000000 	 0.000000 	 0.000000 	 0.107539 	 0.000000 	 0.000000 	 0.000000 	 0.107539 	 0.000000 	 0.000000 	 0.000000 	 0.107516 	 0.000000 	 0.000000 	 0.000000 	 0.072120 	 0.000000 	 0.072366 	 0.000000 	 0.072366 	 0.000000 	 0.072343 	 0.000000 	 0.072643 	 0.000000 	 0.072643 	 0.000000 	 0.072343 	 0.000000 	 0.072643 	 0.000000 	 0.072643 	 0.000000 	 0.072120 	 0.000000 	 0.072366 	 0.000000 	 0.072366 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 266305 	 
0.258371 	 1.117992 	 -0.188058 	 -0.188058 	 -0.188058 	 -0.188058 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.188058 	 0.000000 	 0.188058 	 0.000000 	 0.188058 	 0.000000 	 0.188058 	 0.000000 	 -41.701424 	 -56.623657 	 -41.701424 	 -56.623657 	 -41.701424 	 -56.623657 	 -41.701424 	 -56.623657 	 0.106531 	 0.000000 	 0.000000 	 0.000000 	 0.106511 	 0.000000 	 0.000000 	 0.000000 	 0.106511 	 0.000000 	 0.000000 	 0.000000 	 0.106531 	 0.000000 	 0.000000 	 0.000000 	 0.070873 	 0.000000 	 0.070682 	 0.000000 	 0.070682 	 0.000000 	 0.071209 	 0.000000 	 0.070929 	 0.000000 	 0.070929 	 0.000000 	 0.071209 	 0.000000 	 0.070929 	 0.000000 	 0.070929 	 0.000000 	 0.070873 	 0.000000 	 0.070682 	 0.000000 	 0.070682 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
0.270365 	 1.108300 	 -0.186382 	 -0.186382 	 -0.186382 	 -0.186382 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.186382 	 0.000000 	 0.186382 	 0.000000 	 0.186382 	 0.000000 	 0.186382 	 0.000000 	 -41.789520 	 -56.361359 	 -41.789520 	 -56.361359 	 -41.789520 	 -56.361359 	 -41.789520 	 -56.361359 	 0.105817 	 0.000000 	 0.000000 	 0.000000 	 0.105854 	 0.000000 	 0.000000 	 0.000000 	 0.105854 	 0.000000 	 0.000000 	 0.000000 	 0.105817 	 0.000000 	 0.000000 	 0.000000 	 0.070077 	 0.000000 	 0.070229 	 0.000000 	 0.070229 	 0.000000 	 0.070129 	 0.000000 	 0.070310 	 0.000000 	 0.070310 	 0.000000 	 0.070129 	 0.000000 	 0.070310 	 0.000000 	 0.070310 	 0.000000 	 0.070077 	 0.000000 	 0.070229 	 0.000000 	 0.070229 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5326100 	 
0.280375 	 1.105273 	 -0.185456 	 -0.185456 	 -0.185456 	 -0.185456 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.185456 	 0.000000 	 0.185456 	 0.000000 	 0.185456 	 0.000000 	 0.185456 	 0.000000 	 -41.838497 	 -56.143604 	 -41.838497 	 -56.143604 	 -41.838497 	 -56.143604 	 -41.838497 	 -56.143604 	 0.105136 	 0.000000 	 0.000000 	 0.000000 	 0.105104 	 0.000000 	 0.000000 	 0.000000 	 0.105104 	 0.000000 	 0.000000 	 0.000000 	 0.105136 	 0.000000 	 0.000000 	 0.000000 	 0.068294 	 0.000000 	 0.068500 	 0.000000 	 0.068500 	 0.000000 	 0.069027 	 0.000000 	 0.069284 	 0.000000 	 0.069284 	 0.000000 	 0.069027 	 0.000000 	 0.069284 	 0.000000 	 0.069284 	 0.000000 	 0.068294 	 0.000000 	 0.068500 	 0.000000 	 0.068500 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5326100 	 
0.292368 	 1.116762 	 -0.183868 	 -0.183868 	 -0.183868 	 -0.183868 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.183868 	 0.000000 	 0.183868 	 0.000000 	 0.183868 	 0.000000 	 0.183868 	 0.000000 	 -41.922863 	 -55.783482 	 -41.922863 	 -55.783482 	 -41.922863 	 -55.783482 	 -41.922863 	 -55.783482 	 0.104628 	 0.000000 	 0.000000 	 0.000000 	 0.104661 	 0.000000 	 0.000000 	 0.000000 	 0.104661 	 0.000000 	 0.000000 	 0.000000 	 0.104628 	 0.000000 	 0.000000 	 0.000000 	 0.067632 	 0.000000 	 0.067489 	 0.000000 	 0.067489 	 0.000000 	 0.067397 	 0.000000 	 0.067665 	 0.000000 	 0.067665 	 0.000000 	 0.067397 	 0.000000 	 0.067665 	 0.000000 	 0.067665 	 0.000000 	 0.067632 	 0.000000 	 0.067489 	 0.000000 	 0.067489 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 266305 	 
0.302378 	 1.115750 	 -0.183010 	 -0.183010 	 -0.183010 	 -0.183010 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.183010 	 0.000000 	 0.183010 	 0.000000 	 0.183010 	 0.000000 	 0.183010 	 0.000000 	 -41.968697 	 -55.523960 	 -41.968697 	 -55.523960 	 -41.968697 	 -55.523960 	 -41.968697 	 -55.523960 	 0.104089 	 0.000000 	 0.000000 	 0.000000 	 0.104136 	 0.000000 	 0.000000 	 0.000000 	 0.104136 	 0.000000 	 0.000000 	 0.000000 	 0.104089 	 0.000000 	 0.000000 	 0.000000 	 0.066607 	 0.000000 	 0.066590 	 0.000000 	 0.066590 	 0.000000 	 0.066395 	 0.000000 	 0.066811 	 0.000000 	 0.066811 	 0.000000 	 0.066395 	 0.000000 	 0.066811 	 0.000000 	 0.066811 	 0.000000 	 0.066607 	 0.000000 	 0.066590 	 0.000000 	 0.066590 	 0.000000 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 2 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 266305 	 
0.314371 	 1.115341 	 -0.182009 	 -0.182009 	 -0.182009 	 -0.182009 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.182009 	 0.000000 	 0.182009 	 0.000000 	 0.182009 	 0.000000 	 0.182009 	 0.000000 	 -42.022385 	 -55.099972 	 -42.022385 	 -55.099972 	 -42.022385 	 -55.099972 	 -42.022385 	 -55.099972 	 0.103689 	 0.000000 	 0.000000 	 0.000000 	 0.103723 	 0.000000 	 0.000000 	 0.000000 	 0.103723 	 0.000000 	 0.000000 	 0.000000 	 0.103689 	 0.000000 	 0.000000 	 0.000000 	 0.064530 	 0.000000 	 0.064815 	 0.000000 	 0.064815 	 0.000000 	 0.064603 	 0.000000 	 0.064532 	 0.000000 	 0.064532 	 0.000000 	 0.064603 	 0.000000 	 0.064532 	 0.000000 	 0.064532 	 0.000000 	 0.064530 	 0.000000 	 0.064815 	 0.000000 	 0.064815 	 0.000000 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 5592405 	 
0.326378 	 1.112853 	 -0.181419 	 -0.181419 	 -0.181419 	 -0.181419 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.181419 	 0.000000 	 0.181419 	 0.000000 	 0.181419 	 0.000000 	 0.181419 	 0.000000 	 -42.054092 	 -54.499744 	 -42.054092 	 -54.499744 	 -42.054092 	 -54.499744 	 -42.054092 	 -54.499744 	 0.102994 	 0.000000 	 0.000000 	 0.000000 	 0.103041 	 0.000000 	 0.000000 	 0.000000 	 0.103041 	 0.000000 	 0.000000 	 0.000000 	 0.102994 	 0.000000 	 0.000000 	 0.000000 	 0.064814 	 0.000000 	 0.064920 	 0.000000 	 0.064920 	 0.000000 	 0.064870 	 0.000000 	 0.064676 	 0.000000 	 0.064676 	 0.000000 	 0.064870 	 0.000000 	 0.064676 	 0.000000 	 0.064676 	 0.000000 	 0.064814 	 0.000000 	 0.064920 	 0.000000 	 0.064920 	 0.000000 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0 	 
0.338371 	 1.100883 	 -0.180678 	 -0.180678 	 -0.180678 	 -0.180678 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.180678 	 0.000000 	 0.180678 	 0.000000 	 0.180678 	 0.000000 	 0.180678 	 0.000000 	 -42.094093 	 -53.042057 	 -42.094093 	 -53.042057 	 -42.094093 	 -53.042057 	 -42.094093 	 -53.042057 	 0.102715 	 0.000000 	 0.000000 	 0.000000 	 0.102738 	 0.000000 	 0.000000 	 0.000000 	 0.102738 	 0.000000 	 0.000000 	 0.000000 	 0.102715 	 0.000000 	 0.000000 	 0.000000 	 0.062862 	 0.000000 	 0.062844 	 0.000000 	 0.062844 	 0.000000 	 0.062876 	 0.000000 	 0.063224 	 0.000000 	 0.063224 	 0.000000 	 0.062876 	 0.000000 	 0.063224 	 0.000000 	 0.063224 	 0.000000 	 0.062862 	 0.000000 	 0.062844 	 0.000000 	 0.062844 	 0.000000 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 2 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0 	 
0.348381 	 1.109269 	 0.028633 	 0.028633 	 0.028633 	 0.028633 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.179892 	 0.208526 	 0.179892 	 0.208526 	 0.179892 	 0.208526 	 0.179892 	 0.208526 	 -42.136608 	 -40.670673 	 -42.136608 	 -40.670673 	 -42.136608 	 -40.670673 	 -42.136608 	 -40.670673 	 0.102479 	 0.000000 	 0.000000 	 0.120436 	 0.102521 	 0.000000 	 0.000000 	 0.120419 	 0.102521 	 0.000000 	 0.000000 	 0.120419 	 0.102479 	 0.000000 	 0.000000 	 0.120436 	 0.138405 	 0.000000 	 0.067926 	 0.000000 	 0.067926 	 0.000000 	 0.138397 	 0.000000 	 0.068059 	 0.000000 	 0.068059 	 0.000000 	 0.138397 	 0.000000 	 0.068059 	 0.000000 	 0.068059 	 0.000000 	 0.138405 	 0.000000 	 0.067926 	 0.000000 	 0.067926 	 0.000000 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 1 	 0 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 266305 	 
0.360374 	 1.123302 	 0.184326 	 0.184326 	 0.184326 	 0.184326 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.084787 	 0.269113 	 0.084787 	 0.269113 	 0.084787 	 0.269113 	 0.084787 	 0.269113 	 -49.032143 	 -37.993031 	 -49.032143 	 -37.993031 	 -49.032143 	 -37.993031 	 -49.032143 	 -37.993031 	 0.000000 	 0.101930 	 0.000000 	 0.221096 	 0.000000 	 0.101914 	 0.000000 	 0.221058 	 0.000000 	 0.101914 	 0.000000 	 0.221058 	 0.000000 	 0.101930 	 0.000000 	 0.221096 	 0.207262 	 0.000000 	 0.000000 	 0.273606 	 0.000000 	 0.273606 	 0.207239 	 0.000000 	 0.000000 	 0.273521 	 0.000000 	 0.273521 	 0.207239 	 0.000000 	 0.000000 	 0.273521 	 0.000000 	 0.273521 	 0.207262 	 0.000000 	 0.000000 	 0.273606 	 0.000000 	 0.273606 	 3 	 0 	 0 	 3 	 0 	 3 	 3 	 0 	 0 	 3 	 0 	 3 	 3 	 0 	 0 	 3 	 0 	 3 	 3 	 0 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 10918505 	 
0.370384 	 1.119465 	 0.357880 	 0.357880 	 0.357880 	 0.357880 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.000000 	 0.357880 	 0.000000 	 0.357880 	 0.000000 	 0.357880 	 0.000000 	 0.357880 	 -56.059116 	 -34.676632 	 -56.059116 	 -34.676632 	 -56.059116 	 -34.676632 	 -56.059116 	 -34.676632 	 0.000000 	 0.142642 	 0.000000 	 0.167058 	 0.000000 	 0.142586 	 0.000000 	 0.167028 	 0.000000 	 0.142586 	 0.000000 	 0.167028 	 0.000000 	 0.142642 	 0.000000 	 0.167058 	 0.237239 	 0.135774 	 0.000000 	 0.320574 	 0.000000 	 0.320574 	 0.237213 	 0.135792 	 0.000000 	 0.320477 	 0.000000 	 0.320477 	 0.237213 	 0.135792 	 0.000000 	 0.320477 	 0.000000 	 0.320477 	 0.237239 	 0.135774 	 0.000000 	 0.320574 	 0.000000 	 0.320574 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11451115 	 
0.382378 	 1.121661 	 0.344104 	 0.344104 	 0.344104 	 0.344104 	 0.471054 	 0.471054 	 0.471054 	 0.471054 	 0.000000 	 0.344104 	 0.000000 	 0.344104 	 0.000000 	 0.344104 	 0.000000 	 0.344104 	 -58.787670 	 -35.160473 	 -58.787670 	 -35.160473 	 -58.787670 	 -35.160473 	 -58.787670 	 -35.160473 	 0.000000 	 0.150965 	 0.000000 	 0.099604 	 0.000000 	 0.150893 	 0.000000 	 0.099595 	 0.000000 	 0.150893 	 0.000000 	 0.099595 	 0.000000 	 0.150965 	 0.000000 	 0.099604 	 0.097899 	 0.189671 	 0.000000 	 0.368832 	 0.000000 	 0.368832 	 0.097883 	 0.189700 	 0.000000 	 0.368708 	 0.000000 	 0.368708 	 0.097883 	 0.189700 	 0.000000 	 0.368708 	 0.000000 	 0.368708 	 0.097899 	 0.189671 	 0.000000 	 0.368832 	 0.000000 	 0.368832 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 3 	 3 	 0 	 3 	 0 	 3 	 0 	 0 	 0 	 0 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.344038 	 0.163009 	 0.321487 	 0.321487 	 0.321487 	 0.321487 	 0.000000 	 0.000000 	 0.000000 	 0.000000 	 11451115 	 
